countrycode,countryname,regioncode,coveragetype,year,datayear,datatype,isinterpolated,usemicrodata,ppp,povertyline,mean,headcount,povertygap,povertygapsq,watts,gini,median,mld,polarization,population,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10
KAZ,Kazakhstan,ECA,3,2006,2006,,FALSE,TRUE,83.61161598,1.9,240.212057013953,0.006195,0.00104,2.817e-4,0.001227,0.3024,198.7,0.1517,,15.31,0.03709,0.05222,0.06142,0.06942,0.0781,0.08821,0.1007,0.1181,0.1455,0.2491
KAZ,Kazakhstan,ECA,3,2007,2007,,FALSE,TRUE,83.61161598,1.9,278.376858799433,0.002831,3.929e-4,7.751e-5,4.388e-4,0.3008,231.9,0.1491,,15.48,0.03773,0.05173,0.06091,0.06949,0.0783,0.08888,0.1014,0.1189,0.1465,0.2462
KAZ,Kazakhstan,ECA,3,2008,2008,,FALSE,TRUE,83.61161598,1.9,276.711268794814,8.195e-4,3.844e-5,2.078e-6,3.953e-5,0.285,232.6,0.1325,,15.67,0.04023,0.05437,0.06279,0.070930000000000007,0.07957,0.08955,0.1024,0.1187,0.145,0.2365
KAZ,Kazakhstan,ECA,3,2009,2009,,FALSE,TRUE,83.61161598,1.9,273.089960077677,0.001532,1.676e-4,3.151e-5,1.864e-4,0.2821,232.6,0.1298,,16.09,0.03965,0.05427,0.06314,0.07123,0.08018,0.09049,0.1033,0.1203,0.1462,0.2313
KAZ,Kazakhstan,ECA,3,2010,2010,,FALSE,TRUE,83.61161598,1.9,290.418629677723,0.001268,1.763e-4,4.844e-5,2.097e-4,0.2795,246.6,0.1271,,16.32,0.0406,0.05481,0.06326,0.07146,0.08028,0.09039,0.103,0.1196,0.1458,0.2309
KAZ,Kazakhstan,ECA,3,2011,2011,,FALSE,TRUE,83.61161598,1.9,344.636490771236,4.279e-4,6.237e-5,1.795e-5,7.442e-5,0.2798,293.7,0.1268,,16.56,0.04093,0.05429,0.06282,0.07099,0.08022,0.0907,0.1035,0.1202,0.1467,0.2296
KAZ,Kazakhstan,ECA,3,2012,2012,,FALSE,TRUE,83.61161598,1.9,350.386430139178,3.464e-4,4.956e-5,1.065e-5,5.604e-5,0.2817,299,0.128,,16.79,0.04082,0.05347,0.06221,0.07075,0.08015,0.09096,0.1039,0.121,0.1473,0.2294
KAZ,Kazakhstan,ECA,3,2013,2013,,FALSE,TRUE,83.61161598,1.9,366.936177540601,2.279e-4,5.104e-5,1.765e-5,6.348e-5,0.2707,315.9,0.1185,,17.04,0.04259,0.05556,0.0639,0.07224,0.08119,0.09151,0.1037,0.1197,0.1445,0.2251
KAZ,Kazakhstan,ECA,3,2014,2014,,FALSE,TRUE,83.61161598,1.9,358.105265131722,5.801e-5,8e-6,2.056e-6,9.269e-6,0.2702,308.1,0.1189,,17.29,0.04267,0.05585,0.06434,0.07236,0.08134,0.09139,0.1033,0.1191,0.1434,0.2262
KAZ,Kazakhstan,ECA,3,2015,2015,,FALSE,TRUE,83.61161598,1.9,341.736802088948,2.024e-4,1.572e-5,2.18e-6,1.697e-5,0.268,293.3,0.1172,,17.54,0.04336,0.05634,0.0647,0.07266,0.0811,0.09114,0.1032,0.1186,0.143,0.2259
KAZ,Kazakhstan,ECA,3,2016,2016,,FALSE,TRUE,83.61161598,1.9,316.485877498996,2.076e-4,3.743e-5,1.306e-5,4.661e-5,0.2723,271.3,0.12,,17.79,0.04209,0.05555,0.06417,0.07232,0.08105,0.09105,0.1031,0.119,0.1445,0.2272
KAZ,Kazakhstan,ECA,3,2017,2017,,FALSE,TRUE,83.61161598,1.9,340.605655884654,2.467e-4,6.356e-5,2.346e-5,8.011e-5,0.2745,289.1,0.1215,,18.04,0.042659999999999997,0.05532,0.06376,0.07184,0.08035,0.0903,0.1027,0.1187,0.1446,0.2298
KEN,Kenya,SSA,3,1992,1992,,FALSE,FALSE,35.42959486,1.9,166.701481008735,0.3145,0.1178,0.06005,0.1756,0.5746,88.66,0.597,0.4809,25.33,0.01243,0.02147,0.02934,0.03785,0.04766,0.0596,0.07521,0.09802,0.1397,0.4787
KEN,Kenya,SSA,3,1994,1994,,FALSE,TRUE,35.42959486,1.9,111.62859559385,0.3149,0.1134,0.05736,0.1684,0.4311,81.28,0.3285,,26.95,0.0187,0.03339,0.04467,0.05543,0.06668,0.07943,0.0953,0.1174,0.1553,0.3337
KEN,Kenya,SSA,3,1997,1997,,FALSE,TRUE,35.42959486,1.9,120.164746573113,0.3195,0.09782,0.0407,0.1295,0.4498,81.25,0.3387,,29.42,0.02272,0.03289,0.04182,0.05134,0.06172,0.0743,0.0901,0.112,0.1506,0.3625
KEN,Kenya,SSA,3,2005,2005.38,,FALSE,TRUE,35.42959486,1.9,98.0382617129239,0.4365,0.1623,0.08288,0.243,0.4645,65.19,0.3771,,36.62,0.01814,0.03144,0.04094,0.05027,0.06055,0.07348,0.08997,0.1136,0.1534,0.3682
KEN,Kenya,SSA,3,2015,2015.67,,FALSE,TRUE,35.42959486,1.9,100.362920035509,0.3683,0.116,0.05148,0.1599,0.4078,73.24,0.2798,,49.05,0.02413,0.0374,0.04667,0.05585,0.06652,0.07947,0.09522,0.1195,0.1596,0.3156
KIR,Kiribati,EAP,3,2006,2006,,FALSE,TRUE,1.065703989,1.9,154.892284062274,0.1287,0.033,0.01296,0.04351,0.3697,124.1,0.2337,,0.09,0.02552,0.04041,0.05254,0.06312,0.07391,0.08606,0.1002,0.1188,0.147,0.2925
KOR,"Korea, Republic of",OHI,3,2006,2006,,FALSE,TRUE,912.0213933,1.9,1068.37158079018,0.002494,0.001598,0.001024,0.002553,0.317,929.4,0.1828,,48.44,0.0268,0.04628,0.05902,0.07042,0.08142,0.09308,0.107,0.1243,0.1516,0.24
KOR,"Korea, Republic of",OHI,3,2008,2008,,FALSE,TRUE,912.0213933,1.9,1104.08131321178,0.002428,0.001562,0.001004,0.002502,0.3232,948.3,0.189,,49.05,0.02643,0.04579,0.05815,0.06966,0.08039,0.09177,0.1059,0.1245,0.1529,0.2445
KOR,"Korea, Republic of",OHI,3,2010,2010,,FALSE,TRUE,912.0213933,1.9,1119.35570034933,0.004959,0.001983,0.001351,0.003476,0.3202,964.7,0.1897,,49.55,0.02602,0.04666,0.05906,0.06976,0.08031,0.09259,0.1066,0.1245,0.1527,0.2418
KOR,"Korea, Republic of",OHI,3,2012,2012,,FALSE,TRUE,912.0213933,1.9,1181.65576584125,0.002493,0.001138,5.2e-4,0.001521,0.3156,1032,0.1828,,50.2,0.02626,0.04659,0.05953,0.07059,0.0815,0.09381,0.1075,0.1245,0.1522,0.2376
XKX,Kosovo,ECA,3,2003,2003,,FALSE,TRUE,0.3480566,1.9,184.380786433265,0.01744,0.001327,1.321e-4,0.001398,0.2895,157.6,0.1344,,1.7,0.03832,0.05214,0.06082,0.06967,0.08017,0.09147,0.105,0.1213,0.149,0.2321
XKX,Kosovo,ECA,3,2005,2005,,FALSE,TRUE,0.3480566,1.9,189.790534134508,0.02972,0.006356,0.001733,0.007451,0.3124,157.9,0.1596,,1.71,0.0333,0.04834,0.05891,0.06794,0.07757,0.0897,0.1038,0.1231,0.1556,0.2418
XKX,Kosovo,ECA,3,2006,2006,,FALSE,TRUE,0.3480566,1.9,186.424451927693,0.03232,0.003652,5.863e-4,0.003987,0.3032,156.8,0.1492,,1.72,0.03515,0.04999,0.06052,0.06948,0.07871,0.08981,0.103,0.1217,0.1511,0.2405
XKX,Kosovo,ECA,3,2009,2009,,FALSE,TRUE,0.3480566,1.9,213.220438006541,0.0267,0.004046,8.949e-4,0.004586,0.3178,179.2,0.1661,,1.76,0.0324,0.04749,0.05813,0.0685,0.0787,0.08949,0.1018,0.121,0.1527,0.2498
XKX,Kosovo,ECA,3,2010,2010,,FALSE,TRUE,0.3480566,1.9,221.177424810236,0.02167,0.002907,5.029e-4,0.003196,0.3325,177.5,0.1796,,1.78,0.03228,0.04546,0.05569,0.06574,0.07518,0.08686,0.1011,0.1226,0.1579,0.2571
XKX,Kosovo,ECA,3,2011,2011,,FALSE,TRUE,0.3480566,1.9,213.26350721704,0.01412,0.001216,1.276e-4,0.001285,0.2783,183.9,0.1268,,1.79,0.03714,0.05322,0.06432,0.07312,0.08201,0.09182,0.1051,0.1225,0.1479,0.2229
XKX,Kosovo,ECA,3,2012,2012,,FALSE,TRUE,0.3480566,1.9,255.198006467969,0.004992,5.762e-4,9.278e-5,6.305e-4,0.2897,220.9,0.1406,,1.81,0.03634,0.05189,0.06257,0.07164,0.08158,0.0922,0.1043,0.1202,0.1443,0.2349
XKX,Kosovo,ECA,3,2013,2013,,FALSE,TRUE,0.3480566,1.9,257.8766521139,0.002927,7.308e-4,2.583e-4,9.133e-4,0.2631,226.1,0.1151,,1.82,0.04076,0.05615,0.06656,0.07531,0.0833,0.09271,0.1038,0.1189,0.143,0.2195
XKX,Kosovo,ECA,3,2014,2014,,FALSE,TRUE,0.3480566,1.9,257.527478804471,0.007172,0.001531,6.316e-4,0.002105,0.2727,229.1,0.1248,,1.82,0.03706,0.05396,0.06492,0.07385,0.08384,0.09405,0.1058,0.1212,0.1453,0.22
XKX,Kosovo,ECA,3,2015,2015,,FALSE,TRUE,0.3480566,1.9,268.259073680695,0.003524,6.852e-4,2.768e-4,9.002e-4,0.2645,234.8,0.1156,,1.8,0.03967,0.05559,0.06553,0.07425,0.0831,0.09374,0.1066,0.1205,0.1457,0.2153
XKX,Kosovo,ECA,3,2016,2016,,FALSE,TRUE,0.3480566,1.9,271.739673167182,0.006395,0.00109,5.537e-4,0.001717,0.2672,240.3,0.1195,,1.82,0.03832,0.05602,0.06572,0.07415,0.08355,0.09292,0.1054,0.1212,0.1447,0.218
XKX,Kosovo,ECA,3,2017,2017,,FALSE,TRUE,0.3480566,1.9,280.237018615624,0.002296,0.001471,0.001022,0.002611,0.2901,238.3,0.1431,,1.83,0.03788,0.05377,0.06344,0.0725,0.08063,0.08984,0.1007,0.1156,0.14,0.2456
KGZ,Kyrgyz Republic,ECA,3,1998,1998,,FALSE,TRUE,17.53791716,1.9,129.207005062521,0.3059,0.1158,0.06236,0.1813,0.464,90.95,0.3962,,4.77,0.01469,0.02858,0.03911,0.0498,0.06298,0.07859,0.09524,0.1199,0.1582,0.3529
KGZ,Kyrgyz Republic,ECA,3,2000,2000,,FALSE,TRUE,17.53791716,1.9,77.9426354533151,0.4205,0.1124,0.04261,0.1444,0.3104,63.71,0.1548,,4.9,0.03649,0.04979,0.05882,0.06834,0.0771,0.0873,0.1005,0.1201,0.15310000000000001,0.2484
KGZ,Kyrgyz Republic,ECA,3,2001,2001,,FALSE,TRUE,17.53791716,1.9,82.4992371172521,0.3642,0.09238,0.03329,0.1169,0.3016,68.61,0.1468,,4.95,0.03704,0.05074,0.05954,0.06888,0.07836,0.08886,0.103,0.1223,0.1521,0.2392
KGZ,Kyrgyz Republic,ECA,3,2002,2002,,FALSE,TRUE,17.53791716,1.9,84.6121102747464,0.3413,0.08682,0.03192,0.1108,0.303,69.95,0.1489,,4.99,0.03615,0.05026,0.06004,0.06896,0.0777,0.08936,0.1038,0.1223,0.1516,0.2398
KGZ,Kyrgyz Republic,ECA,3,2003,2003,,FALSE,TRUE,17.53791716,1.9,88.9479846605773,0.2807,0.06162,0.02034,0.07612,0.2871,74.42,0.1325,,5.04,0.0392,0.05353,0.06228,0.0706,0.07954,0.08832,0.1031,0.1224,0.1478,0.2332
KGZ,Kyrgyz Republic,ECA,3,2004,2004,,FALSE,TRUE,17.53791716,1.9,132.715383764661,0.1359,0.02767,0.009318,0.03442,0.3477,102.6,0.1967,,5.1,0.03201,0.04474,0.05382,0.06227,0.0719,0.08463,0.1006,0.1202,0.1581,0.2718
KGZ,Kyrgyz Republic,ECA,3,2005,2005,,FALSE,TRUE,17.53791716,1.9,118.638722324653,0.1535,0.03049,0.009352,0.03708,0.3256,94.63,0.1723,,5.16,0.03533,0.04822,0.0574,0.06587,0.07499,0.08587,0.09999,0.1191,0.1518,0.2615
KGZ,Kyrgyz Republic,ECA,3,2006,2006,,FALSE,TRUE,17.53791716,1.9,155.733236896314,0.09866,0.01774,0.005044,0.02118,0.3738,116.2,0.2289,,5.22,0.03053,0.0422,0.05032,0.05895,0.06897,0.082170000000000007,0.09758,0.1198,0.1553,0.2941
KGZ,Kyrgyz Republic,ECA,3,2007,2007,,FALSE,TRUE,17.53791716,1.9,147.975032768172,0.09928,0.01983,0.005911,0.02383,0.3391,118.4,0.1888,,5.27,0.03131,0.04494,0.05533,0.06511,0.07472,0.08647,0.1016,0.122,0.1536,0.2649
KGZ,Kyrgyz Republic,ECA,3,2008,2008,,FALSE,TRUE,17.53791716,1.9,166.19266288887,0.04009,0.007468,0.002339,0.009254,0.3145,139.8,0.1634,,5.32,0.03485,0.04912,0.05855,0.06767,0.07806,0.08927,0.1025,0.1201,0.1469,0.253
KGZ,Kyrgyz Republic,ECA,3,2009,2009,,FALSE,TRUE,17.53791716,1.9,169.68264869207,0.0213,0.003349,0.001083,0.004494,0.2987,141.1,0.1458,,5.38,0.03897,0.05223,0.06067,0.06919,0.07821,0.08861,0.101,0.1185,0.1468,0.2458
KGZ,Kyrgyz Republic,ECA,3,2010,2010,,FALSE,TRUE,17.53791716,1.9,161.642001891976,0.04067,0.01086,0.005806,0.01742,0.3013,136.2,0.1561,,5.45,0.03492,0.05169,0.0619,0.07071,0.07953,0.08959,0.1019,0.1181,0.1455,0.2462
KGZ,Kyrgyz Republic,ECA,3,2011,2011,,FALSE,TRUE,17.53791716,1.9,161.178433461976,0.01806,0.002225,5.848e-4,0.002701,0.2784,138,0.126,,5.51,0.04191,0.0547,0.06338,0.07181,0.08079,0.09069,0.1022,0.1174,0.1422,0.2349
KGZ,Kyrgyz Republic,ECA,3,2012,2012,,FALSE,TRUE,17.53791716,1.9,155.63658763594,0.02918,0.007449,0.002988,0.01007,0.2736,134.4,0.1254,,5.61,0.04009,0.05596,0.06536,0.0737,0.08188,0.09112,0.1019,0.1171,0.1416,0.2313
KGZ,Kyrgyz Republic,ECA,3,2013,2013,,FALSE,TRUE,17.53791716,1.9,153.41313241721,0.03277,0.004809,0.001283,0.006018,0.2882,129.4,0.1351,,5.72,0.03984,0.05315,0.06224,0.07077,0.07958,0.0898,0.1025,0.1188,0.1449,0.2385
KGZ,Kyrgyz Republic,ECA,3,2014,2014,,FALSE,TRUE,17.53791716,1.9,160.326480543779,0.01291,0.002273,6.984e-4,0.002776,0.2682,137,0.1175,,5.84,0.04373,0.05653,0.0651,0.07289,0.08104,0.09068,0.1023,0.1175,0.1414,0.2289
KGZ,Kyrgyz Republic,ECA,3,2015,2015,,FALSE,TRUE,17.53791716,1.9,157.676584793587,0.02538,0.004748,0.001513,0.005904,0.29,131.7,0.14,,5.96,0.04061,0.05426,0.06313,0.07114,0.07923,0.08847,0.09988,0.1149,0.1407,0.2477
KGZ,Kyrgyz Republic,ECA,3,2016,2016,,FALSE,TRUE,17.53791716,1.9,160.812117845707,0.01374,0.00242,7.999e-4,0.003085,0.2678,137.2,0.1162,,6.08,0.04358,0.05685,0.06541,0.07325,0.08105,0.09003,0.1012,0.1169,0.1427,0.2291
KGZ,Kyrgyz Republic,ECA,3,2017,2017,,FALSE,TRUE,17.53791716,1.9,161.916048494089,0.01467,0.00276,8.298e-4,0.00335,0.2734,137.9,0.1225,,6.2,0.04285,0.0561,0.06453,0.0724,0.08082,0.08996,0.1016,0.1172,0.1416,0.2328
KGZ,Kyrgyz Republic,ECA,3,2018,2018,,FALSE,TRUE,17.53791716,1.9,173.059147880997,0.008614,0.001345,3.934e-4,0.001675,0.2769,146.6,0.1248,,6.32,0.0431,0.0558,0.06367,0.07144,0.08014,0.08992,0.1012,0.1169,0.1416,0.2363
LAO,Lao People's Democratic Republic,EAP,3,1992,1992.2,,FALSE,TRUE,3325.204,1.9,95.0391211033326,0.3224,0.07355,0.0252,0.09195,0.3431,73.56,0.1912,,4.5,0.0348,0.04754,0.05554,0.0629,0.07223,0.08338,0.09655,0.1169,0.1493,0.2808
LAO,Lao People's Democratic Republic,EAP,3,1997,1997.2,,FALSE,TRUE,3325.204,1.9,72.3984561078629,0.5243,0.1574,0.06516,0.2095,0.349,56.29,0.202,,5.05,0.03362,0.04708,0.05581,0.06414,0.07307,0.08227,0.0945,0.1125,0.1459,0.2911
LAO,Lao People's Democratic Republic,EAP,3,2002,2002.25,,FALSE,TRUE,3325.204,1.9,89.0919183678388,0.3378,0.0796,0.02723,0.09942,0.3262,71.28,0.1739,,5.49,0.03664,0.04918,0.05772,0.06594,0.07512,0.08543,0.09773,0.1157,0.1461,0.2705
LAO,Lao People's Democratic Republic,EAP,3,2007,2007.23,,FALSE,TRUE,3325.204,1.9,102.044607898643,0.2699,0.06312,0.02233,0.07985,0.3536,78.08,0.2063,,5.94,0.03308,0.04644,0.05499,0.06318,0.07177,0.08194,0.09512,0.1143,0.1466,0.2925
LAO,Lao People's Democratic Republic,EAP,3,2012,2012.25,,FALSE,TRUE,3325.204,1.9,113.119291570077,0.2275,0.05266,0.01796,0.06559,0.3639,86.73,0.2175,,6.44,0.03157,0.04402,0.05319,0.06224,0.07152,0.08196,0.09501,0.1145,0.1484,0.2976
LVA,Latvia,ECA,3,1993,1993,,FALSE,FALSE,0.40318037,1.9,244.521888399821,0,0,0,0,0.2699,213.2,0.1174,0.2336,2.56,0.04247,0.05349,0.06329,0.07266,0.08221,0.0926,0.1048,0.121,0.1468,0.2207
LVA,Latvia,ECA,3,1995,1995,,FALSE,FALSE,0.40318037,1.9,289.605591367298,0,0,0,0,0.3098,249.6,0.1674,0.2372,2.49,0.03181,0.04862,0.06094,0.07139,0.08125,0.09142,0.103,0.1181,0.1426,0.2509
LVA,Latvia,ECA,3,1996,1996,,FALSE,FALSE,0.40318037,1.9,281.090754155099,0.01574,0.00194,3.226e-4,0.002419,0.3164,242.8,0.1822,0.2325,2.46,0.02916,0.04812,0.06109,0.07171,0.0815,0.09146,0.1027,0.1171,0.1406,0.2566
LVA,Latvia,ECA,3,1997,1997,,FALSE,TRUE,0.40318037,1.9,277.002136634057,0.02082,0.005624,0.002046,0.007129,0.3439,228.8,0.2017,,2.43,0.02794,0.04413,0.05524,0.06509,0.07568,0.08865,0.1036,0.1209,0.1523,0.2665
LVA,Latvia,ECA,3,1998,1998,,FALSE,TRUE,0.40318037,1.9,282.470709654993,0.01631,0.004027,0.001564,0.005255,0.3326,236.1,0.1892,,2.41,0.02883,0.04564,0.05753,0.06754,0.07814,0.08904,0.1022,0.1202,0.1486,0.2622
LVA,Latvia,ECA,3,2002,2002,,FALSE,TRUE,0.40318037,1.9,381.119030499781,0.00654,0.002063,9.789e-4,0.002922,0.3509,307.6,0.2102,,2.31,0.02777,0.04345,0.05477,0.06478,0.07497,0.08726,0.1014,0.1201,0.1505,0.2749
LVA,Latvia,ECA,3,2003,2003,,FALSE,TRUE,0.40318037,1.9,434.752899370705,0.005649,0.001021,2.497e-4,0.001183,0.3653,333.8,0.2254,,2.29,0.02636,0.04292,0.0533,0.06259,0.07243,0.08306,0.09836,0.1204,0.1559,0.2847
LVA,Latvia,ECA,3,2004,2004,,FALSE,TRUE,0.40318037,1.9,434.307044116244,0.002606,5.025e-4,1.743e-4,6.31e-4,0.3496,351.7,0.2071,,2.26,0.02725,0.04252,0.05412,0.065310000000000007,0.07588,0.08835,0.1026,0.1212,0.153,0.2697
LVA,Latvia,ECA,3,2004,2004,,FALSE,TRUE,0.40318037,1.9,385.616012053882,0.02401,0.01249,0.009112,0.01478,0.3639,302.6,0.2529,,2.26,0.02175,0.04277,0.05645,0.06643,0.0748,0.08398,0.09886,0.1197,0.1503,0.285
LVA,Latvia,ECA,3,2005,2005,,FALSE,TRUE,0.40318037,1.9,441.379880029848,0.02349,0.01162,0.008566,0.01355,0.3898,333.9,0.2843,,2.24,0.01989,0.03922,0.05209,0.06071,0.07029,0.08315,0.1001,0.12,0.1542,0.3003
LVA,Latvia,ECA,3,2006,2006,,FALSE,TRUE,0.40318037,1.9,524.050635005877,0.01464,0.008259,0.006125,0.01142,0.356,414.8,0.2365,,2.22,0.02365,0.04466,0.05445,0.06278,0.07304,0.08711,0.1036,0.1248,0.158,0.268
LVA,Latvia,ECA,3,2007,2007,,FALSE,TRUE,0.40318037,1.9,610.870281382866,2.131e-4,2.484e-5,2.896e-6,2.641e-5,0.3605,486.1,0.2187,,2.2,0.02665,0.04232,0.05278,0.06255,0.07345,0.08516,0.1022,0.1233,0.1544,0.2772
LVA,Latvia,ECA,3,2007,2007,,FALSE,TRUE,0.40318037,1.9,682.002916896892,0.006204,0.003447,0.002594,0.003816,0.3746,540.2,0.2493,,2.2,0.02342,0.04072,0.05009,0.05998,0.07232,0.08618,0.1035,0.1232,0.1577,0.2829
LVA,Latvia,ECA,3,2008,2008,,FALSE,TRUE,0.40318037,1.9,611.164276692047,2.713e-4,3.738e-5,5.152e-6,4.022e-5,0.3582,496.3,0.2168,,2.18,0.02691,0.04183,0.05204,0.06299,0.07507,0.08766,0.1025,0.1212,0.1554,0.2744
LVA,Latvia,ECA,3,2008,2008,,FALSE,TRUE,0.40318037,1.9,664.12143379306406,0.01231,0.005385,0.003735,0.006291,0.3721,535.2,0.2569,,2.18,0.02108,0.04006,0.05189,0.06143,0.07364,0.08773,0.1041,0.1248,0.1581,0.2772
LVA,Latvia,ECA,3,2009,2009,,FALSE,TRUE,0.40318037,1.9,497.42347001605,0.002925,4.537e-4,9.448e-5,5.11e-4,0.3483,405,0.2052,,2.14,0.02754,0.0424,0.05394,0.06471,0.07558,0.08819,0.1042,0.1231,0.1533,0.2671
LVA,Latvia,ECA,3,2009,2009,,FALSE,TRUE,0.40318037,1.9,546.816325037739,0.01685,0.009537,0.007068,0.01484,0.3595,447,0.2531,,2.14,0.01946,0.03992,0.05522,0.06818,0.07724,0.08749,0.1029,0.1237,0.1573,0.2686
LVA,Latvia,ECA,3,2010,2010,,FALSE,TRUE,0.40318037,1.9,516.598947138183,0.01705,0.00747,0.005328,0.011,0.3503,441.9,0.2363,,2.1,0.02069,0.04092,0.05465,0.06811,0.08033,0.09089,0.104,0.1233,0.1548,0.2623
LVA,Latvia,ECA,3,2011,2011,,FALSE,TRUE,0.40318037,1.9,527.783430038646,0.01006,0.004546,0.003086,0.006267,0.3577,430.6,0.2335,,2.06,0.02256,0.04142,0.05457,0.0668,0.07718,0.08718,0.1006,0.1213,0.155,0.2734
LVA,Latvia,ECA,3,2012,2012,,FALSE,TRUE,0.40318037,1.9,542.166012643515,0.01032,0.004856,0.003221,0.007533,0.3524,444.6,0.2273,,2.03,0.02309,0.04174,0.05515,0.06692,0.07703,0.08792,0.1023,0.123,0.1572,0.2657
LVA,Latvia,ECA,3,2013,2013,,FALSE,TRUE,0.40318037,1.9,600.138977042772,0.01139,0.0063,0.004704,0.008661,0.355,479.9,0.2356,,2.01,0.02259,0.04235,0.05584,0.06607,0.07504,0.08691,0.102,0.1235,0.1576,0.2681
LVA,Latvia,ECA,3,2014,2014,,FALSE,TRUE,0.40318037,1.9,657.775138503879,0.007914,0.003862,0.002705,0.005586,0.3512,531.1,0.2271,,1.99,0.02257,0.0432,0.05687,0.06616,0.0756,0.08706,0.1034,0.1231,0.1555,0.2665
LVA,Latvia,ECA,3,2015,2015,,FALSE,TRUE,0.40318037,1.9,706.85315682538,0.006453,0.003584,0.002719,0.004667,0.342,578.7,0.215,,1.98,0.02495,0.04574,0.05713,0.0655,0.07559,0.0883,0.1042,0.1233,0.1536,0.2616
LVA,Latvia,ECA,3,2016,2016,,FALSE,TRUE,0.40318037,1.9,742.427829979732,0.006372,0.002814,0.001929,0.003633,0.3433,611.5,0.2126,,1.96,0.02489,0.0446,0.05578,0.06514,0.07581,0.08912,0.1042,0.1252,0.1574,0.2579
LVA,Latvia,ECA,3,2017,2017,,FALSE,TRUE,0.40318037,1.9,804.969002222307,0.007972,0.003245,0.002014,0.004659,0.3557,659.6,0.231,,1.94,0.02308,0.04386,0.05402,0.06309,0.07527,0.08883,0.1037,0.1239,0.1552,0.269
LBN,Lebanon,MNA,3,2011,2011.77,,FALSE,TRUE,892.382,1.9,705.183349506555,0,0,0,0,0.3183,598.2,0.1698,,5.54,0.03091,0.04765,0.05857,0.06829,0.07858,0.09121,0.1036,0.1215,0.1517,0.2479
LSO,Lesotho,SSA,3,1986,1986.54,,FALSE,FALSE,3.864347333,1.9,105.493575760118,0.494,0.2415,0.1488,0.4147,0.5602,58.71,0.5836,0.5628,1.6,0.0104,0.01827,0.02702,0.03704,0.04889,0.06359,0.08307,0.1118,0.1642,0.4357
LSO,Lesotho,SSA,3,1994,1994.45,,FALSE,TRUE,3.864347333,1.9,131.585087038854,0.5016,0.2844,0.1968,0.5467,0.6324,57.5,0.8383,,1.86,0.004607,0.01045,0.0173,0.02549,0.03685,0.05269,0.07596,0.112,0.1819,0.4827
LSO,Lesotho,SSA,3,2002,2002.75,,FALSE,TRUE,3.864347333,1.9,69.484637968625,0.6131,0.32,0.2101,0.5859,0.5157,44.04,0.5108,,2.02,0.00947,0.02077,0.03173,0.04297,0.05613,0.07198,0.09207,0.121,0.1711,0.3828
LSO,Lesotho,SSA,3,2017,2017.14,,FALSE,TRUE,3.864347333,1.9,140.485541511239,0.2692,0.0934,0.04477,0.1334,0.4488,97.95,0.3548,,2.09,0.0172,0.02916,0.03901,0.04951,0.0627,0.07915,0.09988,0.1259,0.1685,0.329
LBR,Liberia,SSA,3,2007,2007,,FALSE,TRUE,0.567729761,1.9,54.4242297863834,0.6864,0.2814,0.1515,0.4355,0.3648,44.06,0.2366,,3.46,0.02372,0.04126,0.05369,0.06395,0.07521,0.08665,0.1001,0.1205,0.152,0.2829
LBR,Liberia,SSA,3,2014,2014,,FALSE,TRUE,0.567729761,1.9,82.3554620553082,0.3861,0.1167,0.0485,0.1556,0.3324,67.97,0.1826,,4.36,0.03162,0.04588,0.05526,0.06614,0.07753,0.08775,0.1014,0.1214,0.1527,0.2603
LBR,Liberia,SSA,3,2016,2016,,FALSE,TRUE,0.567729761,1.9,83.0554016122099,0.4091,0.1298,0.05614,0.1751,0.3527,66.2,0.2062,,4.59,0.0294,0.04269,0.05291,0.06304,0.07413,0.08626,0.101,0.1224,0.1572,0.271
LTU,Lithuania,ECA,3,1993,1993,,FALSE,FALSE,1.785856583,1.9,155.821746334176,0.06964,0.009067,0.001602,0.0109,0.3364,126.1,0.1945,0.2546,3.68,0.03431,0.04657,0.05692,0.06648,0.076,0.08625,0.0983,0.1143,0.141,0.2799
LTU,Lithuania,ECA,3,1996,1996,,FALSE,FALSE,1.785856583,1.9,305.939410071255,0,0,0,0,0.3226,258.1,0.176,0.2628,3.6,0.03167,0.04612,0.05791,0.06856,0.07901,0.09011,0.103,0.12,0.1478,0.2558
LTU,Lithuania,ECA,3,1998,1998,,FALSE,TRUE,1.785856583,1.9,325.68119203201,0.003226,5.75e-4,1.898e-4,7.143e-4,0.321,272.8,0.1727,,3.55,0.03149,0.04662,0.05808,0.06877,0.07866,0.08983,0.1035,0.1211,0.1502,0.2518
LTU,Lithuania,ECA,3,1999,1999,,FALSE,TRUE,1.785856583,1.9,321.587609897661,0.003483,4.709e-4,1.124e-4,5.445e-4,0.3202,270.4,0.173,,3.52,0.03119,0.04749,0.05867,0.06838,0.0785,0.0903,0.1037,0.1209,0.1484,0.2525
LTU,Lithuania,ECA,3,2000,2000,,FALSE,TRUE,1.785856583,1.9,303.044146571602,0.003039,3.117e-4,7.495e-5,3.609e-4,0.3167,257.4,0.1674,,3.5,0.03162,0.04688,0.05823,0.06877,0.07962,0.090939999999999993,0.1047,0.1221,0.1502,0.247
